,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
1461,Kissufim,"The film premiered at the Cyprus International Film Festival in Cyprus on 4 November 2023. It was released in theatres in Israel on 18 July 2024, and this was followed by an international release on Netflix in August 2024.[7]",Keren Nechmad,"Hadar Arazi, Yonatan Bar-Ilan, Keren Nechmad","Iftach Gabay, Micky Rabinovitz","Swell Ariel Or, Yehonatan Vilozny, Ofer Grinberg",Ram Shweky,Sahar Vizel,"November 4, 2023(Cyprus International Film Festival)",Israel,Hebrew
1462,The Kitchen,"The Kitchen is a 2023 British dystopian drama film directed by Kibwe Tavares and Daniel Kaluuya from a screenplay from Kaluuya and Joe Murtagh. The film stars Kane Robinson, Jedaiah Bannerman, Hope Ikpoku Jr, Teija Kabs, Demmy Ladipo, Cristale and BackRoad Gee.","Kibwe Tavares, Daniel Kaluuya","Daniel Kaluuya, Joe Murtagh","Daniel Emmerson, Daniel Kaluuya","Kane Robinson, Jedaiah Bannerman, Hope Ikpoku Jr, Teija Kabs, Demmy Ladipo, Ian Wright",Wyatt Garfield,"Christian Sandino-Taylor, Maya Maffioli","October 15, 2023(BFI)",United Kingdom,English
1463,Klem,"Klem (stylised as KLEM) is a 2023 Dutch film directed and written by Frank Ketelaar.[2][3] The film won the Golden Film award after having sold 100,000 tickets.[4][5] The film is based on the television series with the same name.[4]",Frank Ketelaar,Frank Ketelaar,Robert Kievit,"Barry Atsma, Jacob Derwig, Georgina Verbaan, Ellen Parren, Claudia Vismara",Dennis Wielaert,Sandor Soeteman,2 February 2023,Netherlands,"Dutch, English, Italian"
1464,Knights of the Zodiac,"Knights of the Zodiac, known in Japan as Saint Seiya: The Beginning (Japanese: 聖闘士星矢 The Beginning, Hepburn: Seinto Seiya Za Biginingu), is a 2023 fantasy action film directed by Tomek Bagiński from a screenplay by Josh Campbell, Matt Stuecken, and Kiel Murray, based on the manga Saint Seiya by Masami Kurumada. The film stars Mackenyu, Famke Janssen, Madison Iseman, Diego Tinoco, Mark Dacascos, Nick Stahl, and Sean Bean.",Tomek Bagiński,,"Yoshi Ikezawa, Joseph Chou, Tim Kwok","Mackenyu, Famke Janssen, Madison Iseman, Diego Tinoco, Mark Dacascos, Nick Stahl, Sean Bean",Tomasz Naumiuk,"Peter Pav, Kenny G. Krauss","April 28, 2023(Japan)","United States, Japan",English
1465,Knock at the Cabin,"Knock at the Cabin is a 2023 American apocalyptic psychological horror film co-written, directed and produced by M. Night Shyamalan, who wrote the screenplay from an initial draft by Steve Desmond and Michael Sherman. It is based on the 2018 novel The Cabin at the End of the World by Paul G. Tremblay, the first adaptation of one of his works. The film stars Dave Bautista, Jonathan Groff, Ben Aldridge, Nikki Amuka-Bird, Kristen Cui, Abby Quinn, and Rupert Grint. In the film, a family is vacationing at a remote cabin when they are suddenly held hostage by four strangers who ask them to do something unimaginable.",M. Night Shyamalan,,"M. Night Shyamalan, Marc Bienstock, Ashwin Rajan","Dave Bautista, Jonathan Groff, Ben Aldridge, Nikki Amuka-Bird, Kristen Cui, Abby Quinn, Rupert Grint","Jarin Blaschke, Lowell A. Meyer",Noemi Katharina Preiswerk,"January 30, 2023(Rose Hall)",United States,English
1466,Knox Goes Away,"Knox Goes Away (known in some markets as A Killer's Memory or Assassin's Plan) is a 2023 American crime thriller film directed by Michael Keaton and written by Gregory Poirier. It stars Keaton (who also co-produced) in the title role, with James Marsden, Suzy Nakamura, Joanna Kulig, Ray McKinnon, John Hoogenakker, Lela Loren, Marcia Gay Harden and Al Pacino in supporting roles. It follows a contract killer with a rapidly evolving form of dementia who vows to spend his final days attempting to find redemption by saving the life of his estranged adult son.",Michael Keaton,Gregory Poirier,"Trevor Matthews, Nick Gordon, Michael Sugar, Ashley Zalta, Michael Keaton","Michael Keaton, James Marsden, Suzy Nakamura, Joanna Kulig, Ray McKinnon, John Hoogenakker, Lela Loren, Marcia Gay Harden, Al Pacino",Marshall Adams,Jessica Hernández,"September 10, 2023(TIFF)",United States,English
1467,Knuckle Girl,"Knuckle Girl (ナックルガール) is a 2023 Japanese action crime film directed by Chang, starring Ayaka Miyoshi,[1][2] Hideaki Itō, and Yōsuke Kubozuka in the lead roles. It is based on the Kakao Webtoon of the same name by Sang-young Jun and Sang-jin Yoo. It was released globally on Amazon Prime Video on November 2, 2023.[3][4][5][6]",Chang,"Byeong-sik Jung, Soichiro Ojima","Hyunwoo Thomas Kim, Steven Nam","Ayaka Miyoshi, Hideaki Itō, Yōsuke Kubozuka",Takuro Ishizaka,Sung-ik Wang,"October 25, 2023(Tokyo)",Japan,Japanese
1468,Kodai,"Kodai (transl. Charity) is a 2023 Indian Tamil-language romantic comedy drama film directed by Raajaselvam and starring Karthick Singa and Anaya Lakshmi in the lead roles. The film's music is composed by Subash Kavi, while the cinematography is handled by Arjunan Karthick and editing is done by G. Sasikumar. It was released on 10 February 2023.",Raajaselvam,Raajaselvam,S. Pandi Durai,"Karthick Singa, Anaya Lakshmi, Ajay Rathnam",Arjunan Karthick,G. Sasikumar,10 February 2023,India,Tamil
1469,Kokomo City,"The film had its world premiere at the Sundance Film Festival on January 21, 2023, and was released in theaters on July 28, 2023, by Magnolia Pictures.",D. Smith,,"D. Smith, Harris Doran, Bill Butler",,D. Smith,D. Smith,"January 21, 2023(Sundance)",United States,English
1470,Kolai,"Kolai (transl. Murder) is a 2023 Indian Tamil-language neo-noir mystery psychological thriller film directed by Balaji K. Kumar.[1][2] The film stars Vijay Antony, Ritika Singh, and Meenakshi Chaudhary (in her Tamil debut).[3] The film's music is composed by Girishh G.[4][5] The film was released on 21 July 2023.",Balaji K. Kumar,Balaji K. Kumar,,"Vijay Antony, Ritika Singh, Meenakshi Chaudhary",Sivakumar Vijayan,R. K. Selva,21 July 2023,India,Tamil
1471,Kolla,"Kolla (transl. Robbery) is a 2023 Indian Malayalam-language heist film directed by Suraj Varma in his directorial debut and written by Jasim Jalal and Nelson Joseph, based on a story by Bobby–Sanjay. The film stars Rajisha Vijayan and Priya Prakash Varrier in the lead roles.[2] The film is loosely based on the 2008 Chelembra bank robbery in Malappuram district of Kerala.[3]",Suraj Varma,"Jasim Jalal, Nelson Joseph",Rajeesh K.V.,"Rajisha Vijayan, Priya Prakash Varrier, Vinay Forrt, Alencier Ley Lopez",Rajavel Mohan,Arju Benn,9 June 20231,India,Malayalam
1472,Komada: A Whisky Family,"Komada: A Whisky Family (Japanese: 駒田蒸留所へようこそ, Hepburn: Komada Jōryūjo e Yōkoso) is a 2023 Japanese animated film directed by Masayuki Yoshihara, and written by Yukito Kizawa and Soue Nakamoto. It was produced by P.A. Works and distributed by Gaga. The film debuted at Annecy International Animation Film Festival in June 2023, before a theatrical release in November.",Masayuki Yoshihara,"Yukito Kizawa, Soue Nakamoto",,"Saori Hayami, Kensho Ono, Maaya Uchida, Yoshimasa Hosoya",,,"June 11, 2023(Annecy International Animation Film Festival)",Japan,Japanese
1473,Kondraal Paavam,"Kondraal Paavam (transl. Killing is a sin) is a 2023 Indian Tamil-language crime thriller film written and directed by Dayal Padmanabhan and produced by Pratap Krishna and Manoj Kumar under Einfach Studios. The film stars Varalaxmi Sarathkumar, Santhosh Prathap, Easwari Rao and Charle. It was released on 10 March 2023. The film is a remake of the director's own Kannada film Aa Karaala Ratri (2018), based on a Kannada play by Mohan Habbu which itself is translated from the English play Lithuania by Rupert Brooke.[1][2]",Dayal Padmanabhan,"John Mahendran, (dialogues)","Pratap Krishna, Manoj Kumar","Varalaxmi Sarathkumar, Santhosh Prathap, Easwari Rao, Charle",Chezhiyan,Preethi Mohan Babu,10 March 2023,India,Tamil
1474,Kota Bommali PS,"Kota Bommali PS is a 2023 Indian Telugu language political survival thriller film written and directed by Teja Marni. It is a remake of the 2021 Malayalam film Nayattu and stars Srikanth, Varalaxmi Sarathkumar, Rahul Vijay, Shivani Rajashekar, and Murali Sharma. It was theatrically released on 24 November 2023.[1]",Teja Marni,Teja Marni,"Bunny Vas, Vidya Koppineedi, Bhanu Pratapa, Riyaz Chowdary","Srikanth, Varalaxmi Sarathkumar, Rahul Vijay, Shivani Rajashekar, Murali Sharma",Jagadeesh Cheekati,Karthika Srinivas,24 November 2023,India,Telugu
1475,Kousalya Supraja Rama,"Kousalya Supraja Rama is a 2023 Kannada-language realistic drama film written by Yadunandan, directed by Shashank, who co-produced the film with B. C. Patil. The film stars Darling Krishna, Brinda Acharya and Milana Nagaraj in the lead roles.[1][2]",Shashank,Yadunandan,"Shashank, B. C. Patil","Darling Krishna, Brinda Acharya, Milana Nagaraj",Sugnaan,Giri Mahesh,28 July 2023,India,Kannada
1476,Kranti,"Kranti (transl. Revolution) is a 2023 Indian Kannada-language action drama film directed by V. Harikrishna. Besides the  direction, V.Harikrishna also composed the Music. It stars Darshan and Rachita Ram in the lead roles alongside Ravichandran. The film was Produced by Shylaja Nag and B. Suresha, under Media House Studio.",V. Harikrishna,,"B. Suresha, Shylaja Nag","Darshan, Rachita Ram, V Ravichandran, Tarun Arora, P. Ravi Shankar, Sampath Raj",A. Karunakar,Pasha,26 January 2023,India,Kannada
1477,Air War,"A personal rivalry between two fighter pilots, Ran (Schwitzer) and Eitan (Litman) reaches its crescendo on the eve of the Six Day War. In an operational activity, Eitan's respected commander is killed. Ran steps into the role, supported by Eitan as deputy commander. Eitan feels  threatened by the sudden appearance of Ran, whom he finds inexperienced. Their power struggle impacts upon the squadron as it becomes dysfunctional.",Roy Hornshtein,"Roy Hornshtein, Yoav Katz","Moshe Edery, Michael Sharfstein","Maor Schwitzer, Daniel Litman",Benji Cohen,"Yosef Grunfeld, Roy Hornshtein",24 December 2023(Shomron Film Festival),Israel,Hebrew
1478,Krishna Gadu Ante Oka Range,"Krishna Gadu Ante Oka Range is an Indian Telugu romance drama film written and directed by Rajesh Dondapati. It was produced by Petla Krishna Murthy, Petla Venkata Subbamma and PNK Sreelatha under Sri Tejas Productions. It stars Rishwi Thimmaraju, Vismaya Sri and Vinay Mahadev in lead roles.[1][2][3]",Rajesh Dondapati,,"Petla Krishna Murthy, Petla Venkata Subbamma, PNK Sreelatha","Rishwi Thimmaraju, Vismaya Sri, Vinay Mahadev",Sk Rafi,Sai Babu Talari,4 August 2023,India,Telugu
1479,Krishna Rama,"Krishna Rama (stylized as #Krishna Rama) is a 2023 Indian Telugu-language drama film written and directed by Raj Madiraju.[1] The film features Rajendra Prasad, Gautami and Ananya Sharma Ongram in important roles.[2]",Raj Madiraju,Raj Madiraju,"Venkata Kiran Kumar Kallakuri, Hema Madhuri Kallakuri","Rajendra Prasad, Gautami, Ananya Sharma Ongram",Ranganath Gogineni,Junaid Siddique,22 October 2023,India,Telugu
1480,Ksheera Sagaraya Kalabina,The film received mixed reviews from critics.[10][11][12],"Prof. Sunil Ariyaratne, [, 1, ]",Jackson Anthony,"H.D. Premasiri, [, 2, ]","Jackson Anthony, Udari Warnakulasooriya, Hemal Ranasinghe, Harini Kawyanjani, Raween Kanishka",Channa Deshapriya,Ajith Ramanayake,18 May 2023,Sri Lanka,Sinhala
1481,Kshetrapati,"Kshetrapati is a 2023 Kannada-language feature film written and directed by Shrikanth Katagi. It stars Naveen Shankar, Archana Jois, Rahul Ainapur, and Harsh Arjun, with the main supporting cast including Achyuth Kumar, Krishna Hebbale, Shailashree Urs, Natya Ranga, and Sardar.[1] The film was released on August 18, 2023.[2][3]",Shrikant Katagi,Shrikant Katagi,Ashraga Creations,"Naveen Shankar, Archana Jois",Y V B Shivasagar,Manu Shedgar,18 August 2023,India,Kannada
1482,KSI: In Real Life,"The documentary released on 26 January 2023, and is directed by Wesley Pollitt.[5] and also proceeds to show KSI's life and his music career and behind the scenes of him recording songs and videos.",Wesley Pollitt,,Sophie Grant,KSI,,,26 January 2023,,
1483,Kubi,"Kubi (首; lit. 'Head') is a 2023 Japanese historical samurai film written, directed, produced and edited by Takeshi Kitano, who also stars as Hashiba Hideyoshi (Toyotomi Hideyoshi). The film is based on the novel of the same name, which was released in 2019 and written by Kitano. The film depicts the historical event of the Honnō-ji incident, which took place in the Sengoku period in 1582. Kadokawa Corporation produced the film and co-distributed it in Japan with Toho. The film also stars Hidetoshi Nishijima as Akechi Mitsuhide, Ryo Kase as Oda Nobunaga, Tadanobu Asano as Kuroda Kanbei, Jun Soejima as Yasuke and Nao Omori as Hashiba Hidenaga.[2]",Takeshi Kitano,Takeshi Kitano,Takeshi Kitano,"Takeshi Kitano, Hidetoshi Nishijima, Ryo Kase, Nakamura Shidō II, Tadanobu Asano, Nao Ōmori, Yūichi Kimura, Jun Soejima",Takeshi Hamada,"Takeshi Kitano, Yoshinori Ota",23 May 2023(Cannes),Japan,Japanese
1484,Kudimahaan,"Kudimahaan (transl. Drunkard) is a 2023 Indian Tamil-language comedy-drama film directed by Prakash N. The film stars Vijay Sivan, Chandini Tamilarasan, and Suresh Chakravarthy, while Sethu Raman, Namo Narayana, Kathiravan, and Honest Raj play roles. The music was composed by Tanuj Menon with cinematography by Meyyendiran and editing by Shibu Neel. The film released on 17 March 2023 to rave reviews.[1][2]",Prakash N,Sree Kumar,"S. Sivakumar, S. Suganthi, S.Prabanj","Vijay Sivan, Chandini Tamilarasan, Suresh Chakravarthy",Meyyendiran,Shibu Neel,17 March 2023,India,Tamil
1485,Kudru,Kudru is a 2023 Tulu-language film[1] directed by Bhaskar Naik[2] and was released in theatres on 9 October 2023.[3] The cast and crew of the film were mostly newcomers.[citation needed],Bhaskar Naik,,Bhaskar Naik,Priya Hegde,,Srinivas Kalal,2023,India,Tulu
1486,Kuiko,"Kuiko is a 2023 Indian Tamil-language satirical comedy film, written and directed by T. Arul Chezhian. Produced by AST Films, with the film stars Vidharth and Yogi Babu in the lead roles. The film was released theatrically on 24 November 2023.",T. Arul Chezhian,T. Arul Chezhian,,"Vidharth, Yogi Babu",Rajesh Yadav,Ram Pandian,24 November 2023,India,Tamil
1487,Kukri,"Kukri, originally titled Javed Iqbal: The Untold Story of A Serial Killer, is a 2023 Pakistani biographical crime film based on the life of Javed Iqbal, a convicted serial killer and sex offender. The film was written and directed by Abu Aleeha and produced by Javed Ahmed under K K films banner. It depicts the events surrounding Iqbal's arrest and trial for the sexual abuse and murder of 100 boys. Yasir Hussain stars in the title role, with Ayesha Omar portraying Zara, a fictional police officer.[1]  The title Kukri refers to a nickname associated with Javed Iqbal.",Abu Aleeha,Abu Aleeha,Javed Ahmed,"Yasir Hussain, Ayesha Omar",,,2 June 2023,Pakistan,
1488,Kulasami,"Kulasami (transl. Family deity) is a 2023 Indian Tamil-language action thriller film written and directed by Saravana Sakthi.[1] The film stars Vimal and Tanya Hope with Bose Venkat, Saravana Sakthi, S.R. Jankid IPS, Vinodhini Vaidyanathan, Mahanadi Shankar, Muthu Pandi and Jaya Surya portraying supporting roles.[2]",Saravana Sakthi,"Saravana Sakthi, Vijay Sethupathi, (Dialogues)","V. Muthukumar, P. IlayaRaja, V. Karthikeyan","Vimal, Tanya Hope","""Wide Angle"" Ravi shankaran",Gopi Krishnan,5 May 2023,India,Tamil
1489,Kundan Satti,Kundan Satti is a 2023 Indian Tamil-language animated children's film directed by P. K. Aghasthi. It was released on 13 October 2023.[1],P. K. Aghasthi,Arangan Chinnathambi (dialogue),S. A. Karthikeyan,"Sriram, Vidyuth Srinivas, Vishodhan",,B. S. Vasu,13 October 2023,India,Tamil
1490,Kunjamminis Hospital,"Kunjamminis Hospital is a 2023 Indian Malayalam-language comic fantasy horror film directed by Sanal V. Devan in his directorial debut. Abhayakumar K. and Anil Kurian wrote the screenplay. The film features an ensemble cast, including Indrajith Sukumaran, Nyla Usha, Prakash Raj, Baburaj, Sarayu Mohan, Mallika Sukumaran, Harisree Ashokan, Shari, Binu Pappu, Biju Spoanam, and Alexander Prasanth. It was produced by Santhosh Thrivikraman under the banner of Wow Cinemas.[2]",Sanal V. Devan,"Abhayakumar K., Anil Kurian",Santhosh Thrivikraman,"Indrajith, Nyla Usha, Prakash Raj, Baburaj, Sarayu Mohan",Ajay David Kachappilly,Mansoor Muthutty,11 August 20231,India,Malayalam
