,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
1586,Maa Da Ladla,Maa Da Ladla is an Indian Punjabi-language comedy film directed by Uday Pratap Singh. The film was initially released on 16 September 2022 in India and USA.[1][2],Uday Pratap Singh,Deep Jagdeep Jaedy,"Manpreet Johal, Ashu Munish Sahni","Tarsem Jassar, Neeru Bajwa, Roopi Gill, Iftikhar Thakur, Naseem Vicky",Jaype Singh,Bharat S Raawat,16 September 2022,India,Punjabi
1587,Maamanithan,"Maamanithan (transl.  The Great Human) is a 2022 Indian Tamil-language drama film written and directed by Seenu Ramasamy and produced by Yuvan Shankar Raja under his YSR Films banner. The film stars Vijay Sethupathi, Gayathrie, Guru Somasundaram, K. P. A. C. Lalitha, Anikha Surendran, Jewel Mary, and Shaji Chen. In addition, Yuvan composed the soundtrack of this film along with his father Ilaiyaraaja. The cinematography and editing were handled by M. Sukumar and A. Sreekar Prasad. The film was theatrically released on 24 June 2022 after being delayed for five years.",Seenu Ramasamy,Seenu Ramasamy,"Yuvan Shankar Raja, Shan Sutharasan","Vijay Sethupathi, Gayathrie, Guru Somasundaram, Shaji Chen, Jewel Mary, Anikha Surendran",M. Sukumar,Sreekar Prasad,24 June 2022,India,Tamil
1588,Maaran,"Maaran is a 2022 Indian Tamil-language political action thriller film written and directed by Karthick Naren, with the screenplay and dialogues were co-written by Suhas-Sharfu and Vivek. Produced by T. G. Thyagarajan, Sendhil Thyagarajan and Arjun Thyagarajan of Sathya Jyothi Films, the film stars Dhanush, Smruthi Venkat and Malavika Mohanan, with Samuthirakani, Ramki, Mahendran and Krishnakumar Balasubramanian appearing in supporting roles. The music is composed by G. V. Prakash Kumar, with cinematography handled by Vivekanand Santhosham and editing handled by Prasanna G. K.",Karthick Naren,,"Sendhil Thyagarajan, Arjun Thyagarajan","Dhanush, Smruthi Venkat, Malavika Mohanan",Vivekanand Santhosham,Prasanna G. K.,11 March 2022,India,Tamil
1589,Maarrich,"Maarrich  is a 2022 Indian Hindi-language crime-thriller film written and directed by Dhruv Lather. Produced by Tusshar Kapoor, Narendra Hirawat and Shreyans Hirawat under the banner of Tusshar Entertainment House and NH Studioz.[1] It stars Tusshar Kapoor, Anita Hassanandani, Naseeruddin Shah, Rahul Dev and Seerat Kapoor in her film debut.[2][3]",Dhruv Lather,Dhruv Lather,"Tusshar Kapoor, Narendra Hirawat, Shreyans Hirawat","Tusshar Kapoor, Anita Hassanandani, Naseeruddin Shah, Rahul Dev, Seerat Kapoor",Ravi Yadav,Ballu Saluja,9 December 2022,India,Hindi
1590,Maataraani Mounamidhi,"Maataraani Mounamidhi[1] is a Telugu-language horror film,[citation needed] directed by Suku Purvaj/Poorvaaj,[citation needed] and produced by Vasudev Rajapanthula and Prabhakar under the banner of Rudra Creations.[2] The film stars Archana Ananth, Mahesh Datta, Sonu Srivastava in the lead roles, with a supporting cast, Suman Setty, Srihari Udayagirl and others",Suku Purvaj/Poorvaaj,,"Vasudev Rajapanthula, Prabhakar","Mahesh Datta, Soni Srivasthava, Archana Ananth",Shivaram Charan,Shiva Sarvani,19 August 2022,India,Telugu
1591,Maayon,Maayon is a 2022 Indian Tamil-language action adventure film produced by Arun Mozhi Manickam. The film stars Sibi Sathyaraj and Tanya Ravichandran in the lead roles.[1] Ilaiyaraaja composed music for the film. The film was released theatrically on 24 June 2022.[2],N. Kishore,,Arun Mozhi Manickam,"Sibi Sathyaraj, Tanya Ravichandran",C. Ramprasad,"Ram Pandian, Kondalarao",24 June 2022,India,Tamil
1592,Macherla Niyojakavargam,"Macherla Niyojakavargam (transl. Macherla constituency) is a 2022 Indian Telugu-language political action comedy film written and directed by editor M. S. Rajashekhar Reddy in his directorial debut.[2] The film stars Nithin, Krithi Shetty, and Catherine Tresa, while Samuthirakani, Rajendra Prasad, Murali Sharma, Vennela Kishore, and Subhalekha Sudhakar play supporting roles. It was produced by Nithiin's family under Sreshth Movies.",M. S. Rajashekhar Reddy,M. S. Rajashekhar Reddy,"N. Sudhakar Reddy, N. Nikitha Reddy","Nithin, Krithi Shetty, Catherine Tresa",Prasad Murella,Kotagiri Venkateswara Rao,12 August 2022,India,Telugu
1593,Machination,"News of an out of control pandemic has gripped the world and mass panic is pushing humanity into an uncertain future. Maria (Steffi Thake), a sensitive and anxious woman, struggles to cope in self-isolation. With fear mounting and the demands of the world closing in, Maria is forced to confront her past and the monsters that surround her … both without and within.","Sarah Jayne, Ivan Malekin","Sarah Jayne, Ivan Malekin","Sarah Jayne, Ivan Malekin","Steffi Thake, Sean James Sutton",Ivan Malekin,Ivan Malekin,20 May 2022,Malta,English
1594,Mack & Rita,"Mack & Rita is a 2022 American comedy film directed by Katie Aselton, from a screenplay by Madeline Walter and Paul Welsh. The plot follows a 30-year-old woman (Elizabeth Lail) who wakes up as her 70-year-old self (Diane Keaton) after a bachelorette party. Taylour Paige, Loretta Devine, Amy Hill, Lois Smith, Wendie Malick, Simon Rex, Martin Short and Dustin Milligan also star.",Katie Aselton,"Paul Welsh, Madeline Walter","Alex Saks, Diane Keaton, Stephanie Heaton-Harris, Jina Panebianco, Dori Rath","Diane Keaton, Taylour Paige, Elizabeth Lail, Loretta Devine, Amy Hill, Lois Smith, Wendie Malick, Simon Rex, Martin Short, Dustin Milligan",Sean McElwee,Michael A. Webber,"August 10, 2022(NeueHouse)",United States,English
1595,Mad Heidi,"Mad Heidi is a 2022 Swiss action comedy film directed by Johannes Hartmann and Sandro Klopfstein, starring Alice Lucy in the title role, David Schofield as Alpöhi and Casper Van Dien as President Meili. Timo Vuorensola, director of the two Iron Sky films, was executive producer. The film is an action reimagining of the 1881 novel Heidi by Johanna Spyri. It premiered at the Zurich Film Festival and received generally positive reviews from critics.","Johannes Hartmann, Sandro Klopfstein",,"Valentin Greutert, Tero Kaukomaa","Alice Lucy, David Schofield, Casper Van Dien, Katja Kolm, Kel Matsena, Almar G. Sato, Max Rüdlinger",Eric Lehner,"Jann Anderegg, Claudio Cea, Isai Oswald",2022,Switzerland,
1596,Made in China,Made in China is a 2022 Indian Kannada-language screenlife family drama film directed by Preetham Tegginamane and starring Nagabhushana and Priyanka Thimmesh.[1],Preetham Tegginamane,"Nischal V., Preetham Tegginamane",Nandakishore C.,"Nagabhushana, Priyanka Thimmesh",Preetham Tegginamane,Preetham Tegginamane,17 June 2022,India,Kannada
1597,A Madea Homecoming,"A Madea Homecoming is a 2022 American comedy film produced, written, and directed by Tyler Perry and his second film to be released by Netflix. Besides Perry, the film stars Cassi Davis-Patton, David Mann, Tamela Mann, Gabrielle Dennis, and Brendan O'Carroll. It is the twelfth film in the Madea cinematic universe. The film tells the story of Madea partaking in her great-grandson's college graduation party as hidden secrets emerge and surprise visitors show up. It was released on February 25, 2022. It is adapted from Perry's stage play Madea's Farewell Play, the first Madea film to be adapted from a stage play since A Madea Christmas. The film is also a crossover between the Madea franchise and the Irish sitcom Mrs. Brown's Boys.",Tyler Perry,Tyler Perry,"Mark E. Swinton, Will Areu, Michelle Sneed","Tyler Perry, Cassi Davis-Patton, David Mann, Tamela Mann, Gabrielle Dennis, Brendan O'Carroll",Taylor Randall,Larry Sexton,"February 25, 2022",United States,English
1598,Madhav,"Madhav is an Indian Gujarati-language action film produced by Vivek Thakkar and directed by Hetal Thakkar, starring Hitu Kanodia in the lead with an ensemble supporting cast.[2] Mehul Surti and Parth Bharat Thakkar composed the film's songs and background score.",Hetal Thakkar,Jigar Rana,Vivek Thakkar,Hitu Kanodia,Subrat K Khatoi,"Vivek Thakkar, Parth Y Bhatt",14 October 20221,India,Gujarati
1599,Madhi,"Madhi (lit. 'The Mind') is a 2022 Indian Telugu-language romantic drama film written and directed by Naga Dhanush and produced by Ram Kishan for Pragathi Pictures. The film features Sreeram Nimmala, Richa Joshi in lead roles with Sneha Madhuri Sharma, Srikanth Biroju and Yogi Khatri in pivotal roles. The music and background score was composed by P.V.R. Raja.[1][2][3]",Naga Dhanush,Naga Dhanush,Ram Kishan,"Sreeram Nimmala, Richa Joshi",Vijay Tagore,Pradeep Jambiga,11 November 2022,India,Telugu
1600,Madhyantara,"Madhyantara is a 2022 Kannada-language film produced and directed by Dinesh Shenoy. The film was selected for the International Film Festival of India (IFFI), Goa.[2] Cinematography was done by Sunil Borkar, edited by Suresh Urs[3] and the music is composed by Sidhant Mathur. The film was shot on 16mm. The story is about the process of film-making with details that Shenoy observed over a period of time during his association with the movies.",Dinesh Shenoy,Dinesh Shenoy,"Dinesh Shenoy, ,, Ganesh Shetty",,"Sunil Borkar, [, 1, ]",Suresh Urs,2022,India,Kannada
1601,Magane Mahisha,"Magane Mahisha is a 2022 Indian Tulu language film written and directed by Veerendra Shetty Kavoor.[3][4] The cast of the movie includes Devadas Kapikad, Jyothi Rai, Naveen D Padil, Arvind Bolar and Bhojaraj Vamnjoor in lead roles. Magane Mahisha was produced by Veerendra Shetty Kavoor under the banner of Veeru Talkies. The movie was released on 29 April 2022.[5][6] The music of the film was released worldwide  by Movietone Digital Entertainment Pvt Ltd under its flagship music label “OnClick Music” in Tulu & Kannada language both.","Veerendra Shetty Kavoor, [, 1, ]",Veerendra Shetty Kavoor,Veerendra Shetty Kavoor,"Jyothi Rai, Devadas Kapikad, Naveen D Padil, Bhojaraj Vamanjoor, Aravind Bolar, [, 2, ]",Mahi B Reddy,,29 April 2022,India,Tulu
1602,The Magic Flute,"The Magic Flute (German: The Magic Flute - Das Vermächtnis der Zauberflöte) is a 2022 German musical fantasy film directed by Florian Sigl and written by Andrew Lowery, partially based on the 1791 opera of the same name by Wolfgang Amadeus Mozart and Emanuel Schikaneder.",Florian Sigl,,"Roland Emmerich, Christopher Zwickler, [, de, ], Fabian Wolfart",,Peter Matjasko,"Alexander Dittner, [, de, ]","September 30, 2022(Zurich)",Germany,"English, German"
1603,Maha,"Maha (transl. Great) is a 2022 Indian Tamil-language action thriller film written and directed by U. R. Jameel and produced by V. Mathialagan under the production company Etcetera Entertainment. The film stars Hansika Motwani in her 50th film, with Srikanth, Manasvi Kottachi, Sujith Shankar, Thambi Ramaiah, and Karunakaran in prominent roles along with Silambarasan in an extended cameo appearance.[1][2] This film's music is composed by Ghibran with cinematography by J. Laxman Kumar and editing by John Abraham JK.[3]",U. R. Jameel,U. R. Jameel,V. Mathialagan,"Hansika Motwani, Srikanth",J. Laxman Kumar,John Abraham,22 July 2022,India,Tamil
1604,Mahaan,"Mahaan (transl. The Great One) is a 2022 Indian Tamil-language gangster action thriller film[1] directed by Karthik Subbaraj and produced by S. S. Lalit Kumar under Seven Screen Studio. It stars Vikram and Dhruv Vikram, alongside Simran, Bobby Simha, Sananth, Vettai Muthukumar, Deepak Paramesh and Aadukalam Naren. The film revolves around Gandhi Mahaan's journey from a commerce teacher to a liquor baron, but his journey takes a twist when his son Dadabhai Naoroiji, an extremist Gandhian, vows revenge on Gandhi Mahaan for violating the Gandhian principles and abandoning his family.",Karthik Subbaraj,Karthik Subbaraj,S. S. Lalit Kumar,"Vikram, Dhruv Vikram, Simran, Bobby Simha",Shreyaas Krishna,Vivek Harshan,10 February 2022,India,Tamil
1605,"Mahal Kita, Beksman","Mahal Kita, Beksman (English: I Love You, Beksman) is a 2022 Filipino romantic comedy film directed by Perci Intalan, with a screenplay by Fatrick Tabada.[2][3] It is a reversal of a coming out story, where the protagonist Dali is an effeminate heterosexual man who reveals that he is straight, to the shock and dismay of the people around him.[3] It stars Christian Bables, Iana Bernardez, Keempee de Leon, and Katya Santos.[4][5]",Perci Intalan,Fatrick Tabada,"Vic del Rosario, Jun Lana, Perci Intalan, Vincent Del Rosario III, Veronique Del Rosario-Corpus","Christian Bables, Iana Bernardez, Keempee de Leon, Katya Santos",Mo Zee,Noah Tonga,16 November 2022,Philippines,Tagalog
1606,Mahananda,Mahananda is a 2022 Indian Bengali-language biographical film directed by Arindam Sil.[1] The film is produced by Firdausul Hasan and Probal Halder under the banner of Friends Communication. The film is based on the life and works of the eminent writer and socio-political activist Mahasweta Devi.[2] The film stars Gargi Roychowdhury in the title role.[3],Arindam Sil,"Arindam Sil, Shubhendu Dasmunshi","Firdausul Hasan, Probal Halder","Gargi Roychowdhury, Debshankar Halder, Ishaa Saha, Arno Mukhopadhyay",Ayan Sil,Sanglap Bhowmik,8 April 2022,India,Bengali
1607,Mahapurush,"Mahapurush (Nepali: महापुरुष; transl. A great man) is a 2022 Nepali comedy drama film written and directed by Pradip Bhattarai.[2] The film stars Maha Jodi (Madan Krishna Shrestha and Hari Bansha Acharya), along with Gauri Malla, Rabindra Singh Baniya, Rajaram Paudel, Arun Chhetri, and Anjana Baraili.[3][4] The film is about a widowed father of two sons finds love at an old age and struggles as a society and his own sons disapprove of it. It was released on 28 October 2022, simultaneously in Nepal, United States, Australia, United Kingdom, Japan, South Korea, and the Middle East countries.[5]",Pradip Bhattarai,Pradip Bhattarai,"Rabindra Singh Baniya, Max Dipesh Khatri","Hari Bansha Acharya, Madan Krishna Shrestha, Gauri Malla, Rabindra Singh Baniya, Arun Chhetri, Anjana Baraili",Deepak Bajracharya,Mitra D. Gurung,28 October 2022,Nepal,Nepali
1608,Mahaveeryar,"Mahaveeryar is a 2022 Indian Malayalam-language fantasy drama[2] film written and directed by Abrid Shine, based on a short story by M. Mukundan. It was produced by Pauly Jr. Pictures and Indian Movie Makers. The film stars Nivin Pauly, Asif Ali, Shanvi Srivastava, Lal, and Siddique.[3]",Abrid Shine,,"Nivin Pauly, P.S Shamnas, Abrid Shine","Nivin Pauly, Asif Ali, Shanvi Srivastava, Lal, Siddique",Chandru Selvaraj,Manoj,21 July 2022,India,Malayalam
1609,Mahishasur Marddini,"Mahishasur Marddini – A Night to Remember (মহিষাসুরমর্দ্দিনী) is a 2022 India-Bengali film written and directed by acclaimed director Ranjan Ghosh. It stars Rituparna Sengupta, Saswata Chatterjee and Parambrata Chattopadhyay, and is considered as the director's boldest work till date in which he experiments with form and style, combining the elements of theatre and cinema. The film was produced by AVA Film Productions Pvt. Ltd. and co-produced by Vinayak Pictures.[1][2]",Ranjan Ghosh,Ranjan Ghosh,Pawan Kanodia,"Rituparna Sengupta, Saswata Chatterjee, Parambrata Chattopadhyay, Koushik Kar, Saheb Bhattacharya, Poulomi Das, Sritama Dey, Aryuun Ghosh, Arunima Halder, Abhyuday Dey",Subhadeep Dey,Amit Pal,"November 25, 2022(India)",India,Bengali
1610,Maid in Malacañang,"Maid in Malacañang is a 2022 Filipino period[2] drama film written and directed by Darryl Yap. The film is a fictional retelling [3][4] of the Marcos family's last three days in Malacañang Palace before they were forced to be exiled to Hawaii during the People Power Revolution in 1986.[5] The film stars Cesar Montano, Cristine Reyes,[6] Diego Loyzaga, Ella Cruz and Ruffa Gutierrez as the Marcos family, alongside Karla Estrada, Elizabeth Oropesa and Beverly Salviejo.",Darryl Yap,Darryl Yap,"Vincent del Rosario III, Veronique del Rosario-Corpus","Cesar Montano, Cristine Reyes, Diego Loyzaga, Ella Cruz, Ruffa Gutierrez",Rain Yamson II,Vincent L. Asis,"July 29, 2022(SM North EDSA)",Philippines,Filipino
