,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
1586,Kakkoos,"Kakkoos  is a 2017 Tamil-language documentary directed by activist Divya Bharathi.[1] The film follows the daily lives of people engaged in manual scavenging,[2] a practice officially abolished since 2013 but which is still a common practice. This practice has its roots deeply embedded in the caste system in India. Common notion has it that the caste system is no longer relevant in India, but the film shows compelling evidence about society's conscious efforts to perpetuate caste.",Divya Bharathi,,Left Side Media,,"Gopalakrishnan, Palani Kumar","Divya Bharathi, M.K. Pagalavan",14 June 2017,India,Tamil
1587,A Kalabanda Ate My Homework,"A Kalabanda Ate My Homework is a Ugandan animation short film created by Robin Malinga and directed by his blood brother Raymond Malinga. The film stars Martha Kay, Faith Kisa with Patrick Salvador Idringi and Daniel Omara. It tells a story of Tendo, a primary school pupil who came to school without his homework and when asked why he didn't hand in his homework, he gives an excuse that a Kalabanda (a mythical creature) ate his homework.",Raymond Malinga,,"Raymond Malinga, Robin Malinga","Martha Kay, Faith Kisa, Patrick Salvador Idringi, Omara Daniel, Patience Logose",,Tim Hook,"December 16, 2017",Uganda,English
1588,Kalathur Gramam,"Kalathur Gramam (transl. Kalathur Village) is a 2017 Indian Tamil-language action drama film directed by Saran K Adwaithan, starring Kishore and Yagna Shetty in lead roles with Tarun Shatriya in important roles.[1][2][3]",Saran K Advaithan,,Avudaithai Ramamoorthy,"Kishore, Yagna Shetty, Thamizh Krishnasamy @ Mithun kumar, Sulile Kumar, Rajini Mahadevaiah",Pushparaj Santhosh,Suresh Urs,27 October 2017,,Tamil
1589,Kalavaadiya Pozhuthugal,"Kalavaadiya Pozhuthugal (transl. Stolen Moments) is a 2017 Indian Tamil-language romantic drama film written and directed by Thangar Bachan. It stars Prabhu Deva and Bhumika Chawla, while Prakash Raj, Inbanila and Ganja Karuppu play supporting roles. Sathyaraj played a guest role as Periyar E. V. Ramasamy, reprising his role from Periyar (2007). After beginning production in 2009, the film produced by Ayngaran International experienced delays due to the studio's financial problems, before being released on 29 December 2017. It was praised for its story during its release.",Thangar Bachan,Thangar Bachan,"K. Karunamoorthy, C. Arunpandian","Prabhu Deva, Bhumika Chawla, Prakash Raj",Thangar Bachan,"B. Lenin, —C. S. Prem",29 December 2017,India,Tamil
1590,Kalavu Thozhirchalai,"Kalavu Thozhirchalai (transl. Thieving Factory) is a 2017 Indian Tamil-language heist film written and directed by T. Krishnasamy. The film stars Kathir and Kushi aka Rebecca, while Vamsi Krishna, Kalanjiyam, Senthil, and Renuka play pivotal roles. The music was composed by Shyam Benjamin with cinematography by V. Thyagarajan and editing by Yoga Bhaskar. The film began production during 2013 and was released after several delays on 22 September 2017 to mixed reviews from critics.this film is also dubbed in Hindi as Khajana-The Robbery.",T. Krishnasamy John,T. Krishnasamy,S. Ravishankar,"Kathir, Kushi, Vamsi Krishna, Kalanjiyam",V. Thyagarajan,Yoga Bhaskar,22 September 2017,India,Tamil
1591,Kalki,"Kalki is a 2017 Indian Tamil-language short film, directed by Dhilip Kumar and written by film critic Baradwaj Rangan. Produced by Prateek Chakravorty and Shruti Nallappa under the banner Pramod Films, the film stars Kishore and Yasmin Ponnappa in the lead roles. The film has music composed by Girishh G., with cinematography handled by Vijay Kartik Kannan, and edited by A. Sreekar Prasad. The film released on 31 May 2017.[1][2]",Dhilip Kumar,Baradwaj Rangan,"Prateek Chakravorty, Shruti Nallappa","Kishore, Yasmin Ponnappa, Mithrabhoomi Saravanan",Vijay Kartik Kannan,A. Sreekar Prasad,31 May 2017,India,Tamil
1592,Kamandag ng Droga,"The story explores in great details the suffering and turmoil of drug pushers and users and its effects on their families, neighborhood and the community, highlighting the personal downfall and social consequences.",Carlo J. Caparas,,,"Christopher de Leon, Sarah Lahbati, Lorna Tolentino, Mark Neumann, Meg Imperial, Ronnie Lazaro, CJ Caparas",,,"December 5, 2017",Philippines,Filipino
1593,Kambhoji,Kambhoji is a 2017 Indian Malayalam-Language Dance Music film written and directed by Vinod Mankara.[2][3],Vinod Mankara,Vinod Mankara,,"Vineeth, indrans, Lakshmi Gopalaswamy, Grace Antony, Hareesh Peradi, Sona Nair, Rachana Narayanankutty",Sambu Sarma,Ayoob Khan,30 March 20171,India,Malayalam
1594,Kamen Rider Ex-Aid the Movie: True Ending,"The film is set a few days after the end of the TV Series. A new strain of the Bugster Virus spreads among the population and a group of Ninja Players led by Kamen Rider Fuma invades the Seito University Hospital. Emu, Poppy, Hiiro and Taiga transform into Kamen Riders to fight back, but are defeated, and everybody except for Emu is infected and put into a coma, with Fuma using his Gashacon Bugvisor on a child patient with a brain tumor called Madoka Hoshi and rendering her also unconscious before leaving. Once she awakes, Poppy is surprised to see her friends participating in a School Festival, as if nothing had happened. Meanwhile, Kiriya and Kuroto start to investigate the origin of this new virus and discover through Genm Corp's new president Tsukuru Koboshi that Masamune once negotiated with Johnny Maxima, the CEO of the game company Machina Vision regarding the contents of Kamen Rider Chronicle, but the deal was never completed, and both a Rider Gashat and Gamer Driver was stolen a few days later, along with part of the company's data.",Shojiro Nakazawa,Yuya Takahashi,"Takahito Ohmori, Ayumi Kanno, Taisuke Furuya","Hiroki Iijima, Toshiki Seto, Ukyo Matsumoto, Tetsuya Iwanaga, Ruka Matsuda, Hayato Onozuka, Shouma Kai, Reina Kurosaki, Miki Fujimoto, Noel Moriyama, Shohei Uno, Brother Tom, Hanamaru Hakata, Yoshikuni Dōchin",Kōji Kurata,Ren Satō,"August 5, 2017",Japan,Japanese
1595,Kamen Rider Heisei Generations Final: Build & Ex-Aid with Legend Rider,"Waking up from a strange dream where he extracted Kamen Rider Ex-Aid's power, Sento and Ryūga are alerted to a Smash attack and find themselves instead encountering Bugsters immune to their attacks until Sento uses the newly created Doctor and Game Fullbottles to transform into Ex-Aid. But a blue-armored figure called Kaiser appears and steals the bottles which Sento retrieves while Ryūga is thrown into a machine that sends him to a parallel world where the Skywall does not exist. Suddenly, Sento's world shifts between dimensions and appears next to the other world, spreading hordes of Bugsters in both. With Emu unable to transform into Ex-Aid, his fellow Riders take the initiative against the Bugsters before they are confronted by the red-armored Kaiser Reverse, revealing that the Bugsters epidemic is fuel for his machine Enigma as it and its counterpart in Sento's world seals the powers of the Gamer Drivers and Gashats. Kaiser Reverse then attempts to kill Emu's group when he is driven off by Kamen Rider Ghost, who reveals their world will be destroyed in 24 hours.",Kazuya Kamihoriuchi,"Shogo Muto, Yuya Takahashi",,"Atsuhiro Inukai, Hiroki Iijima, Shu Watanabe, Sota Fukushi, Gaku Sano, Shun Nishime, Eiji Akaso, Kaho Takada, Toshiki Seto, Ukyo Matsumoto, Tetsuya Iwanaga, Ruka Matsuda, Hayato Onozuka, Shouma Kai, Ryosuke Miura, Kensei Mikami, Yasuyuki Maekawa, Kenji Ohtsuki",Kōji Kurata,Ren Satō,"December 9, 2017",Japan,Japanese
1596,Kanang Anak Langkau: The Iban Warrior,"The film covers the life of Kanang, who is an Iban, an ethnic warrior tribe living in the interior of Sarawak, Borneo Island. Ibans believe was that their children grew up to be warriors, Kanang was taught by his grandfather about the ins and outs of the jungle. Kanang became a great hunter and tracker, until he could read the direction of wind, hearing the tiger and lion's breath, and hearing the heartbeat of a tree.",Bade Hj. Azmi,"Bade Hj. Azmi, Zainal Fikri, Asmira Suhadis",Zainal Fikri M. Ali,"Langgi anak Kanang, Adi Putra, Johan As'ari",Azla Kamaruddin,Rodzee And Razak,"March 16, 2017(Malaysia)",Malaysia,"Malay, Iban"
1597,Kanavu Variyam,"Kanavu Variyam (transl. Dream Factory) is a 2017 Indian Tamil-language drama film written and directed by Arun Chidambaram and produced by DCKAP cinemas. The film stars Chidambaram in the lead role alongside Jiya Shankar and revolves around power cuts and electricity deficit in the villages of Tamil Nadu, India.[1][2] Featuring a predominantly new cast and crew, the film was distributed by Warner Bros. Pictures as their first South Indian film.[3][4]",Arun Chidambaram,Arun Chidambaram,"Dr. A. Chidambaram, Karthik Chidambaram","Arun Chidambaram, Jiya Shankar",S. Selvakumar,Gaugin,24 February 2017,India,Tamil
1598,Kangaroo: A Love-Hate Story,"Kangaroo: A Love-Hate Story is an Australian environmental documentary co-written and directed by Mick McIntyre and Kate McIntyre Clere, and produced by Second Nature Films. The film centres around the relationship that Australians share with kangaroos, and features  experts on different sides of the issue, including interviews with Tim Flannery and Terri Irwin. The film  opened in Australia on 5 February 2017, and opened in limited release in the United States on 19 January 2018.","Mick McIntyre, Kate McIntyre Clere","Mick McIntyre, Kate McIntyre Clere",,"Kangaroo Dundee, Tim Flannery, Terri Irwin, Peter Singer, Philip Wollen",Mick McIntyre,Wayne Hyett,5 February 2017,Australia,English
1599,Kanika,,Pushkar Manohar,,Sandeep Manohar & Pushkar Manohar (Seven Wonders Motion Pictures),"Sharad Ponkshe, Smita Shewale, Chaitrali Gupte, Kamlakar Saatpute, Aananda Karekar, Falguni Rajni, Vandana Marathe, Nilesh Behere, Kritina Vartak",Chandrashekhar Arun Nagarkar,,31 March 2017,India,Marathi
1600,Karaar,"Karaar is a 2017 Marathi feature film directed by Manoj Kotian, and starring Subodh Bhave, Urmila Kothare, Kranti Redkar, Suhasini Mulay and Aarti More.[1] The songs from the film are sung by Avdhoot Gupte, Shreya Ghoshal, Bela Shende, Sonu Kakkar, Jasraj Joshi, Neha Rajpal and Vaishali Samant.[2]",Manoj Kotian,,"Poonam Sivia and, Neelam Sivia","Subodh Bhave, Urmila Kanitkar, Kranti Redkar",,,26 May 2017,India,Marathi
1601,Karajan: The Maestro and His Festival,"Karajan: The Maestro and His Festival (German: Karajan – Der Meister und seine Spiele)[1][2] is a documentary film about the creation and production of Richard Wagner's opera Die Walküre in 1967 by Herbert von Karajan, his favourite stage designer Günther Schneider-Siemssen and the 2017 recreation of his ground-breaking performance.[3][4]",Hannes M. Schalle,,Hannes M. Schalle,,,,2017,Germany,German
1602,Kariya 2,"Kariya 2 (transl. Blacky 2) is an Indian Kannada action gangster film directed by Prabhu Srinivas starring Santhosh Balaraj in the title role and Mayuri Kyatari in the opposite lead role.[1] The film is produced by Anekal Balaraj through his production company (SE) Santosh Enterprises. The score and soundtrack are composed by Karan B. Krupa while cinematography is handled by Srinivas Dewamsam. Different Danny, Ravi Varma, Mass Madha and Vikram Mor were hired as stunt directors. The movie was dubbed in Hindi as Ghajinikanth.[2] It was reported that the makers had sold the copyrights for the South Korean remake version.[3] This movie is an unrelated sequel to 2003 blockbuster Kariya.",Prabhu Srinivas,,"Anekal Balaraj, Paramesh, Prem Kumar","Santhosh Balaraj, Mayuri Kyatari, Ajay Ghosh, Sadhu Kokila",Srinivas Devamsam,Srikanth Gowda,13 October 2017,India,Kannada
1603,Karl Marx City,"After her father commits suicide in 1999, filmmaker Petra Epperlein journeys through the former East Germany in search of answers.","Michael Tucker, Petra Epperlein","Michael Tucker, Petra Epperlein","Michael Tucker, Petra Epperlein","Petra Epperlein, Christa Epperlein",Michael Tucker,,16 March 2017,Germany,"German, English"
1604,Karsandas Pay & Use,"Karsandas Pay & Use is a 2017 Indian Gujarati-language romantic comedy film written and directed by Krishnadev Yagnik and produced by Nilay Chotai and Vaishal Shah.[2] The film stars Mayur Chauhan, Deeksha Joshi and Hemang Shah in lead roles and was released on 19 May 2017.[3]",Krishnadev Yagnik,Krishnadev Yagnik,"Nilay Chotai, Vaishal Shah","Mayur Chauhan, Deeksha Joshi, Hemang Shah",Bibhu Das,Nirav Panchal,19 May 2017,India,Gujarati
1605,Kartini,"Initially to be released on 2016, the film was delayed for a year. The film was released in Indonesia on 19 April 2017, two days before Kartini's day. Although being highly anticipated, the film performed below expectations gaining just over 500,000 viewers.",Hanung Bramantyo,"Hanung Bramantyo, Bagus Bramanti",Robert Ronny,"Dian Sastrowardoyo, Deddy Sutomo, Christine Hakim, Acha Septriasa, Ayushita, Reza Rahadian, Adinia Wirasti",Faozan Rizal,Wawan I. Wibowo,21 April 2017,Indonesia,"Javanese, Indonesian, Dutch"
1606,Karuppan,"Karuppan is a 2017 Indian Tamil-language action drama film written and directed by R. Panneerselvam, starring Vijay Sethupathi, Tanya Ravichandran, Bobby Simha and Pasupathy. The film began production in January 2017 and concluded that May. It was released on 29 September 2017.[1]",R. Panneerselvam,R. Panneerselvam,"A. M. Rathnam, (presenter), S. Aishwarya","Vijay Sethupathi, Tanya Ravichandran, Bobby Simha, Pasupathy",K. A. Sakthivel,V. T. Vijayan,29 September 2017,India,Tamil
1607,Karutha Joothan,"Karutha Joothan (English: The Black Jew) is a 2017 Indian Malayalam-language film written, directed and produced by Salim Kumar and starring himself in the lead role. Ramesh Pisharody, Subheesh Sudhi, and Usha other important roles. The film narrates the decimation of the Jewish community and its history in Mala, a small village in the Thrissur district of Kerala, through the life of Aron Ilyahu, a member of a prosperous Jewish family.",Salim Kumar,Salim Kumar,"Salim Kumar, Madhavan Chettikkal","Salim Kumar, Ramesh Pisharody, Usha, Subheesh Sudhi, Shivaji Guruvayoor",Sreejith Vijayan,Premsai,18 August 2017(Kerala),India,Malayalam
1608,Karutha Sooryan,"Karutha Sooryan (transl. Black sun) is a 2017 Indian Malayalam-language film produced by E. V. M. Ali and Dileep Kunnachi under the banner of The Kingstar productions. The film stars Muhammad Shah, Rishad, Residh Bose and Manjusha in the lead roles, alongside Kalabhavan Abi, Neena Kurup and Kochupreman. The film's story, screenplay and direction is done by E. V. M. Ali. It was the last film of Kalabhavan Abi, a mimicry artist who performed comical roles in old Malayalam films.[1]",E V M Ali,E V M Ali,"E V M Ali, Dileep Kunnachi","Muhammad Shah, Manjusha, Kalabhavan Abi, Neena Kurup, Kochupreman",Santhosh Pathanamthitta,,2017,India,Malayalam
1609,Kashmir Daily,Kashmir Daily is a Hindi-language social drama film produced and directed by Kashmiri filmmaker Hussein Khan[1] under the banner of his own production house Seven Two Creations in Association with Safdar Arts. The film was first screened at SKICC Srinagar in March 2017. The film was released on 5 January 2018 and was shown in several cities of India in PVR Cinemas.[2] It is the 1st Film from Kashmir which will be released throughout India.[3][4][5][6],Hussein Khan,Hussein Khan,Hussein Khan,"Mir Sarwar, , Neelam Singh, Sanam Ziya, Rajinder Tickoo, Hussein Khan, Zameer Ashai",,,March 2017(SKICC Srinagar),India,Hindi
1610,Kat Pi Ya,,Ko Zaw (Ar Yone Oo),,Khayan Pyar,"Pyay Ti Oo, Phway Phway, Kaung Pyae",,,"June 30, 2017(Myanmar)",Myanmar,Burmese
1611,Kataka,"Kataka (transl. Crab or Cancer) is a 2017  Kannada horror film, written and directed by Ravi Basrur.[2] The film marks Basrur's directing debut, which is based on a number of true incidents that occurred in the coastal region of Karnataka.[3]",Ravi Basrur,Ravi Basrur,N. S. Rajkumar,"Ashok Raj, Spandana Prasad, Shlaga Saligrama, Bala Rajwadi",Sachin Basrur,Ravi Basrur,13 October 2017,India,Kannada
