,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
1312,Language Lessons,"Language Lessons is a 2021 American screenlife drama film directed by Natalie Morales (in her directorial debut) and written by Morales and Mark Duplass. The film stars Morales, Duplass and Desean Terry.[4]",Natalie Morales,"Natalie Morales, Mark Duplass",Mel Eslyn,"Mark Duplass, Natalie Morales, Desean Terry",Jeremy Mackie,Ashleka Ferreno,"March 1, 2021(Berlinale)",United States,"English, Spanish"
1313,Lanke,"Lanke is a 2021 Indian Kannada-language action drama film directed by Ram Prasad and produced by Patel Srinivas and Surekha Ram Prasad.[1] The film starring Yogesh, Kavya Shetty, Sanchari Vijay, Krishi Thapanda and Ester Noronha are in the lead roles. The plot of the film is adaptation of Ramayana in modern times.[2] The music for the film is scored by Karthik Sharma and cinematography is done by Ramesh Babu.[citation needed]",Ram Prasad,,Patel Srinivas and Surekha Ram Prasad,"Yogesh, Kavya Shetty, Sanchari Vijay, Krishi Thapanda",Ramesh Babu,,10 September 2021,India,Kannada
1314,Lansky,"Lansky is a 2021 American biographical crime drama about the famous gangster Meyer Lansky, written and directed by Eytan Rockaway. It stars Harvey Keitel, Sam Worthington, AnnaSophia Robb, Minka Kelly, David James Elliott, and John Magaro.",Eytan Rockaway,Eytan Rockaway,"Robert Ogden Barnum, Lee Broda, Jeff Hoffman","Harvey Keitel, Sam Worthington, AnnaSophia Robb, Minka Kelly, David James Elliott, John Magaro",Peter Flinckenberg,"Steven Rosenblum, Martin Hunter","June 25, 2021",United States,English
1315,Larei Lathup,"Larei Lathup  is a 2021 Manipuri film written and directed by Ojitbabu Ningthoujam.[1][2] It stars Silheiba Ningthoujam and Ithoi Oinam in the lead roles.[3] The film was premiered at Manipur State Film Development Society (MSFDS) on 13 November 2021.[4] It was the opening film (fiction) at the Festival of Cinemas of Manipur 2022, a 15-day long multi-lingual film festival organised by MSFDS in April 2022.[5][6][7]",Ojitbabu Ningthoujam,Ojitbabu Ningthoujam,Sanayai,"Silheiba Ningthoujam, Ithoi Oinam",Sanjoy Chingangbam,Hei Sanjit,13 November 2021,India,"Meiteilon, (, Manipuri, )"
1316,The Last Bus,The Last Bus is a 2021 drama film directed by Gillies MacKinnon.[1] It stars Timothy Spall as an elderly gentleman who travels the length of the United Kingdom to scatter his late wife's ashes. It was released in the United Kingdom on 27 August 2021.,Gillies MacKinnon,Joe Ainsworth,,"Phyllis Logan, Timothy Spall, Natalie Mitson, Ben Ewing",George Geddes,Anne Sopel,27 August 2021,United Kingdom,English
1317,Last Call,"Last Call is a 2021 comedy-drama film directed by Paolo Pilladi, who co-wrote the screenplay with Greg Lingo, based on a story by Greg Lingo, Michael Baughan and Billy Reilly. The film was originally titled Crabs in a Bucket.[3] The film stars Jeremy Piven, Taryn Manning, Zach McGowan, Jamie Kennedy and Bruce Dern.[4]",Paolo Pilladi,,"D.J. Dodd, Rob Simmons, Ante Novakovic, Paolo Pilladi","Jeremy Piven, Taryn Manning, Zach McGowan, Jack McGee, Cathy Moriarty, Cheri Oteri, Jamie Kennedy, Bruce Dern",George Gibson,"Ethan Maniquis, Pete Talamo","March 19, 2021(United States)",United States,English
1318,The Last Chapter,"The film premiered at the 78th Venice International Film Festival, where it was named the winner of the Queer Lion.[3]",Gianluca Matarrese,"Gianluca Matarrese, Nico Morabito",Giovanni Donfrancesco,Bernard Guyonnet,Gianluca Matarrese,"Gianluca Matarrese, Giovanni Donfrancesco, Giorgia Villa","September 11, 2021(Venice)","France, Italy",French
1319,The Last Cruise,"The Last Cruise is a 2021 American short documentary film directed by Hannah Olson. It is about the COVID-19 outbreak on the Diamond Princess.[1][2] It premiered at the 2021 SXSW Film Festival[3] and was released on March 30, 2021, by HBO.",Hannah Olson,,"Hannah Olson, Shane Boris, Joe Beshenkovsky, James A. Smith",,Luisa Conlon,Joe Beshenkovsky,"March 16, 2021(SXSW)",United States,English
1320,The Last Duel,"The Last Duel is a 2021 epic historical drama film[6] directed by Ridley Scott from a screenplay by Nicole Holofcener, Ben Affleck, and Matt Damon, based on the 2004 book The Last Duel: A True Story of Crime, Scandal, and Trial by Combat in Medieval France by Eric Jager. Set in 14th century France, the film stars Damon as Jean de Carrouges, a knight who challenges his former friend, squire Jacques le Gris (Adam Driver), to a judicial duel after Jean's wife, Marguerite (Jodie Comer), accuses Jacques of raping her. The events leading up to the duel are divided into three distinct chapters, reflecting the contradictory perspectives of the three main characters. Affleck also stars in a supporting role as Count Pierre d'Alençon.",Ridley Scott,"Nicole Holofcener, Ben Affleck, Matt Damon","Ridley Scott, Kevin J. Walsh, Jennifer Fox, Nicole Holofcener, Matt Damon, Ben Affleck","Matt Damon, Adam Driver, Jodie Comer, Ben Affleck",Dariusz Wolski,Claire Simpson,"September 10, 2021(Venice)","United Kingdom, United States",English
1321,Last Film Show,"Last Film Show, also known as Chhello Show, is a 2021 Indian Gujarati-language coming-of-age drama film directed by Pan Nalin. It stars Bhavin Rabari, Bhavesh Shrimali, Richa Meena, Dipen Raval and Paresh Mehta.[2] The film premiered at the 20th Tribeca Film Festival on 10 June 2021 and was theatrically released in India on 14 October 2022.",Pan Nalin,Pan Nalin,"Pan Nalin, Dheer Momaya, Siddharth Roy Kapur, Marc Duale","Bhavin Rabari, Bhavesh Shrimali, Richa Meena, Dipen Raval, Paresh Mehta",Swapnil S. Sonawane,"Shreyas Beltangdy, Pavan Bhat",10 June 2021(Tribeca),India,Gujarati
1322,The Last Letter from Your Lover,"The Last Letter from Your Lover is a 2021 British romantic drama film directed by Augustine Frizzell and written by Nick Payne and Esta Spalding, based on Jojo Moyes' 2011 novel. It stars Felicity Jones, Callum Turner, Joe Alwyn, Nabhaan Rizwan and Shailene Woodley.",Augustine Frizzell,,"Simone Urdl, Jennifer Weiss, Graham Broadbent, Pete Czernin","Felicity Jones, Callum Turner, Joe Alwyn, Nabhaan Rizwan, Shailene Woodley",George Steel,Melanie Oliver,23 July 2021(Netflix),United Kingdom,English
1323,The Last Mercenary,"Richard Brumere is a secret agent who worked for the government. During an operation, Richard had impregnated the ex-wife of his friend Jouard. The two have a son named Archibald al Mahmoud. His wife asks that her son be given two things: money given by the government and someone to take care of him. An agent by the name of Fernand was assigned to take care of him and did so for the past couple of years. Archibald never knew his father, so he always assumed Fernand was his dad. Meanwhile, at a bank, Ministre Sivardiere had discovered a fake employee providing Archibald al Mahmoud with money for the past couple of years. Also, Archibald al Mahmoud was considered a terrorist wanted for arms and drug trafficking. Sivardiere had shut down the money, which also erased the immunity, leading government agents to pursue him. Agents show up at his home, and with the use of a device only known as the Big Mac, Fernand has a heart attack after his pacemaker fails due to the Big Mac frying the electrical signal. Archibald tries to get away but is arrested. He is interrogated about his alleged activities but is passed out. Richard finds out about his son and how he's being held by the government and stages a rescue. After a lengthy brawl with agents, Richard saves his son but does not disclose he is the father by using the alias, George. While getting away and kidnapping a willing Sivardiere, Richard is exposed, and Archibald feels betrayed. Richard reminisces about his wife twirling the pendant around her finger. Archibald comes out and realizes he was the man who comforted him at the funeral, realizing he was never truly abandoned. After recovering the Big Mac, Jouard realizes that Richard still had to be taken in for the events of the prior operation Cup-and-Ball. Richard triggers the Big Mac killing the power in the building and escaping but still promises to be there for his son.","David Charhon, [, 1, ]",,"Jean-Charles Levy, [, 2, ], Nicolas Manuel, Olivier Albou, Laurence Schonberg, David Charhon, Jakéma Charhon, Eponine Maillet, Olias Barco, Vlad Riashyn, Anna Vlasova, Karyna Bershadskaya","Jean-Claude Van Damme, Alban Ivanov, Assa Sylla, Samir Decazza",,,30 July 2021,France,French
1324,The Last Mountain,The documentary received critical acclaim and won Best Mountain Film at the 2019 Kendal Mountain Festival.[5],Chris Terrill,,"Olivia Lichtenstein, Julia Nottingham",,,,26 September 2021(London),,
1325,Last Night in Soho,"Last Night in Soho is a 2021 British psychological horror film directed and co-produced by Edgar Wright, and co-written by Wright and Krysty Wilson-Cairns. It stars Thomasin McKenzie as a naive teenager who moves to London to study fashion design; there she is haunted by visions of Sandie (played by Anya Taylor-Joy), a glamorous young woman who had lived during the Swinging Sixties. The cast also features Matt Smith, Terence Stamp, Rita Tushingham, and Michael Ajao, with Diana Rigg and Margaret Nolan in their final film roles. Rigg and Nolan died in 2020, and the film is dedicated to their memories.[4][5]",Edgar Wright,,"Nira Park, Tim Bevan, Eric Fellner, Edgar Wright","Thomasin McKenzie, Anya Taylor-Joy, Matt Smith, Rita Tushingham, Michael Ajao, Terence Stamp, Diana Rigg",Chung Chung-hoon,Paul Machliss,4 September 2021(Venice),United Kingdom,English
1326,Last of the Wolves,"In the early 1990s, a young detective Shūichi Hioka controls the yakuza in Hiroshima, but the situation completely changes when Shigehiro Uebayashi is released from prison.","Kazuya Shiraishi, [, 1, ]",,Kazuto Amano,"Tori Matsuzaka, Ryohei Suzuki, Nijirō Murakami, Nanase Nishino",Kōhei Katō,Hitomi Katō,"August 20, 2021",Japan,Japanese
1327,The Last Paradise,"In an unnamed town in southern Italy in the 1950s, Ciccio Paradiso helps his fellow olive farmers resist the abusive mayor, Cumpà Schettino. At the same time, Ciccio, despite being married to Lucia, is a womanizer who enters into a passionate affair with Cumpà's eldest daughter, Bianca, and is abetted by Bianca's sister, Maria. After a discussion, Lucia and Ciccio agree to divorce amicably, with the latter seeking to ask Cumpà's permission to marry Bianca afterwards. However, Cosimo, Cumpà's right hand man, spies on Ciccio and Bianca on a date and reports them to Cumpà, who then confronts Bianca for lying about it. In response, Bianca strips naked in front of his father and berates him for raping a teenage worker on his olive farm before storming off. Cumpà, fed up with Ciccio for inciting his workers and his romance with Bianca, invites Ciccio to the Schettino residence, only to bludgeon him to death with a shovel, cut off his penis and send Ciccio's horse to town carrying his corpse.",Rocco Ricciardulli,"Rocco Ricciardulli, Riccardo Scamarcio",,"Riccardo Scamarcio, Gaia Bermani Amaral, Valentina Cervi",Gian Filippo Corticelli,,5 February 2021,Italy,Italian
1328,Last Shoot Out,"Last Shoot Out is a 2021 American western film directed by Michael Feifer, and starring Michael Welch, Cam Gigandet and Bruce Dern.",Michael Feifer,Lee Martin,Michael Feifer,"Michael Welch, Cam Gigandet, Bruce Dern",Hank Baumert Jr.,Ted Gianopulos,"December 3, 2021",United States,English
1329,The Last Son,"The Last Son is a 2021 American Western action drama film directed by Tim Sutton. It stars Sam Worthington, Colson Baker and Thomas Jane. It debuted at the Deauville American Film Festival on September 6, 2021, and officially released on December 10, 2021.",Tim Sutton,Greg Johnson,"Steven Luke, Todd Lundbohm, Jib Polhemus, Andre Relis","Sam Worthington, Colson Baker, Thomas Jane, Heather Graham",David Gallego,Kate Abernathy,"September 6, 2021(Deauville American Film Festival)",,English
1330,Last Summer,"Last Summer (Turkish: Geçen Yaz) is a 2021 Turkish romantic drama film directed by Ozan Açıktan, written by Ozan Açıktan and Sami Berat Marçali and starring Ece Çeşmioğlu, Aslıhan Malbora and Halit Özgür Sarı.[1][2][3]",Ozan Açıktan,"Ozan Açıktan, Sami Berat Marçali",,"Ece Çeşmioğlu, Aslıhan Malbora, Halit Özgür Sarı",,,9 July 2021,Turkey,Turkish
1331,Last Survivors,"Last Survivors[1] (formerly titled SHTF) is a 2021 American thriller film directed by Drew Mylrea and starring Drew Van Acker, Alicia Silverstone and Stephen Moyer.[2] It takes place in a post-apocalyptic world where for the past twenty years Troy (Stephen Moyer) has raised his now grown son, Jake (Drew Van Acker), in isolation in the woods miles away from any remnants of civilization.",Drew Mylrea,,"Shaun Sanghani, Sunil Perkash, Akaash Yadav, Michael Jefferson","Drew Van Acker, Alicia Silverstone, Stephen Moyer",Julian Amaru Estrada,Bradley McLaughlin,"November 4, 2021(Leeds)",United States,English
1332,The Last Thing Mary Saw,"The Last Thing Mary Saw is a 2021 American folk horror film written and directed by Edoardo Vitaletti. Set in 1843, the film follows the youngest daughter of a strict religious family who is under investigation after the mysterious death of her family's ominous matriarch.",Edoardo Vitaletti,Edoardo Vitaletti,"Isen Robbins, Aimee Schoof, Harrison Allen, Madeleine Schumacher, Stephen Tedeschi","Stefanie Scott, Isabelle Fuhrman, Judith Roberts, Rory Culkin",David Kruta,Matthew C. Hart,"August 15, 2021(Fantasia)",United States,English
1333,Last Train to Christmas,Last Train to Christmas is a 2021 Christmas fantasy comedy-drama film written and directed by Julian Kemp. The film was released on 18 December 2021 in the United Kingdom via Sky Cinema and Now.,Julian Kemp,Julian Kemp,"Matt Williams, Matthew James Wilkinson",Michael Sheen,,,18 December 2021(United Kingdom),United Kingdom,English
1334,The Last Two Days,The Last Two Days is a 2021 Indian Malayalam language thriller film directed by Santhosh Lakshman.[1] It was released on 27 May 2021 through the OTT platform NeeStream.[2][3][4],Santhosh Lakshman,"Santhosh Lakshman, Navaneeth Reghu",Suresh Narayan,"Deepak Parambol, Dharmajan Bolgatty",Faisal Ali,Vinayan MJ,27 May 2021,India,Malayalam
1335,The Last Victim,"The Last Victim is a 2021 American neo-noir, neo-Western crime-thriller film directed and produced by Naveen A Chathapuram in his directorial debut from a screenplay by Ashley James Louis, based on a story by Doc Justin and Chatapuram. It stars Ali Larter, Ralph Ineson, Ron Perlman, Kyle Schmid, Dakota Daulby, Camille Legg, and Tom Stevens. The plot follows a sheriff's pursuit of a violent gang that is chasing a witness to their crimes.",Naveen A Chathapuram,,"Vicky Gong, Shaun Sanghani, Todd Berger, Naveen A Chathapuram, Graem Luis, Nick Burnett, Luke Daniels, Joseph Lanius, Charles Leslie, Frank Li","Ali Larter, Ralph Ineson, Tahmoh Penikett, Ron Perlman, Kyle Schmid, Dakota Daulby, Camille Legg, Tom Stevens",Lukasz Pruchnik,John Chimples,"September 16, 2021(Oldenburg)",United States,English
1336,The Last Warrior: A Messenger of Darkness,"The film is directed by Dmitry Dyachenko[4][5] and stars Viktor Khorinyak, Mila Sivatskaya, Ekaterina Vilkova, Elena Yakovleva, Konstantin Lavronenko, Sergey Burunov and Philipp Kirkorov.",Dmitry Dyachenko,"Vitaly Shlyappo, Dimitri Yan, Vasily Kutsenko, Pavel Danilov, Igor Tudvasev","Kakhaber Abashidze, Eduard Iloyan, Vitaly Shlyappo, Denis Zhalinsky, Aleksandr Kushaev","Viktor Khorinyak, Mila Sivatskaya, Ekaterina Vilkova, Elena Yakovleva, Konstantin Lavronenko, Sergey Burunov, Yelena Valyushkina, Garik Kharlamov, Timofey Tribuntsev",Pavel Kapinos,,23 December 2021,Russia,"Russian
English (dubbing)"
