,title,description,directed_by,written_by,produced_by,starring,cinematography,edited_by,release_date,country,language
1922,Madness in the Method,"Madness in the Method is a 2019 American crime comedy film directed by and starring Jason Mewes, written by Chris Anastasi and Dominic Burns and produced by Rob Weston through Straightwire Entertainment Group and Burns through Autumnwood Media in association with Happy Hour Productions. The film is Mewes's debut as a director.[1] Mewes and several other cast members play fictional versions of themselves.",Jason Mewes,"Chris Anastasi, Dominic Burns","Rob Weston, Dominic Burns","Jason Mewes, Vinnie Jones, Gina Carano, Jaime Camil, Brian O'Halloran, Blake Harrison, Stan Lee, Evanna Lynch, Mickey Gooch Jr., Dean Cain, Zach Galligan, Casper Van Dien, Judd Nelson, Teri Hatcher, David Dastmalchian, Danny Trejo, Kevin Smith",Vince Knight,Jake West,"August 2, 2019(United States)",United States,English
1923,Mafia Inc.,"The film premiered in October 2019 at the São Paulo International Film Festival, before having its Canadian premiere in February 2020.[4] Grondin received a Canadian Screen Award nomination for Best Actor at the 8th Canadian Screen Awards.[5]",Podz,Sylvain Guy,"Antonello Cozzolino, Valérie d'Auteuil, André Rouleau","Marc-André Grondin, Sergio Castellitto, Mylène Mackay, Gilbert Sicotte, Tony Nardi, Benz Antoine, Vittorio Rossi, Domenic Di Rosa, Rafael Petardi, Ali Hassan, Gerry Mendicino, Mark Day, Cristina Rosato",Steve Cosens,Valérie Héroux,"October 25, 2019(Mostra)",Canada,French
1924,The Mafia Is No Longer What It Used to Be,"The Mafia Is No Longer What It Used to Be (Italian: La mafia non è più quella di una volta) is a 2019 Italian satirical documentary film directed by Franco Maresco. It is intended as a follow-up to Belluscone: A Sicilian Story (2014).[1] It was selected to compete for the Golden Lion at the 76th Venice International Film Festival.[2] At the Venice Film Festival, the film won the Special Jury Prize.[3]",Franco Maresco,,"Rean Mazzone, Anna Vinci",,Tommaso Lusena de Sarmiento,"Edoardo Morabito, Francesco Guttuso",6 September 2019(Venice1),Italy,"Italian, Sicilian"
1925,Magamuni,"Magamuni (transl. The Great Sage) is a 2019 Indian Tamil-language action thriller film written and directed by Santhakumar.[1] The film stars Arya in dual roles along with Indhuja Ravichandran and Mahima Nambiar. Kaali Venkat, Rohini, Jayaprakash, and Ilavarasu play supporting roles. S. Thaman scores music for the film, and editing is handled by V. J. Sabu Joseph with cinematography handled by Arun Bathmanaban.[2] Principal photography for the film commenced in November 2018.[3] It was theatrically released by Tarun Pictures on 6 September 2019[4] to highly positive reviews from both critics and the audience.[5][6]
The film has won several international awards from various film festivals across the world.[7]",Santhakumar,Santhakumar,K. E. Gnanavel Raja,"Arya, Indhuja Ravichandran, Mahima Nambiar",Arun Bathmanaban,V. J. Sabu Joseph,6 September 2019,India,Tamil
1926,Magneto,"Magneto  is a 2019 Indian Malayalam fantasy thriller short film written and directed by Nithish Sahadev. The short film stars Anand Menen, who also worked as the editor, alongside Sandeep Pradeep.[2]",Nithish Sahadev,Nithish Sahadev,"Al Jaseem Abdul Jabbar, Al Jassam Abdul Jabbar, Al Sajam Abdul Jabbar","Anand Menen, Sandeep Pradeep",Aswin Nandakumar,Anand Menon,24 May 20191,India,Malayalam
1927,Mahalaya,"Mahalaya is a 2019 Indian Bengali language drama film directed by Soumik Sen and produced by Nideas Creations and Productions Pvt Ltd. The film narrates an incident in Bengal in 1976, when Birendra Krishna Bhadra narrated and Pankaj Mullick composed widely popular Mahisasuramardini program, which had been playing on All India Radio since 1931 on the eve of Mahalaya, was replaced by a new program Durga Durgatiharini, narrated by Bengali film actor Uttam Kumar and composed by Hemanta Mukherjee. Subhasish Mukhopadhyay played the role of Bhadra and Jisshu Sengupta played the role of Uttam Kumar.[1][2]",Soumik Sen,,Nideas Creations and Productions Pvt Ltd,"Subhasish Mukherjee, Jisshu Sengupta, Subhomoy Chatterjee, Prosenjit Chatterjee",Mrinmoy Nandi,Niladri Roy,1 March 2019(India),India,Bengali
1928,Maharshi,"Maharshi (transl. 'Great sage') is a 2019 Indian Telugu-language action drama film[5][6] directed and co-written by Vamshi Paidipally and produced by Sri Venkateswara Creations, Vyjayanthi Movies, and PVP Cinema. It stars Mahesh Babu, along with an ensemble cast of Allari Naresh, Pooja Hegde, Jagapathi Babu, Prakash Raj, Jayasudha, Rao Ramesh, Vennela Kishore, Sai Kumar, Kamal Kamaraju and Meenakshi Dixit. The music was composed by Devi Sri Prasad.",Vamshi Paidipally,"Vamshi Paidipally, Hari, Ahishor Solomon","Dil Raju, Sirish, C. Aswani Dutt, Prasad V. Potluri, Kavin Anne","Mahesh Babu, Allari Naresh, Pooja Hegde",K. U. Mohanan,Praveen K. L.,9 May 20191,India,Telugu
1929,Mahira,Mahira is a 2019 Indian Kannada-language crime action film written and  directed by Mahesh Gowda and produced by Vivek Kodappa and his friends under the banner The Jackfruit Productions. It features Raj B. Shetty and Virginia Rodrigues along with Chaithra J Achar in the lead roles. The soundtrack of the film is composed by rapper Nilima Rao and Rakesh U.P and the cinematography is by Keerthan Poojary. The editing for the film is done by Ashik Kusugolli. The film released on 26 July 2019.,Mahesh Gowda,,Vivek Kodappa,"Raj B. Shetty, Virginia Rodrigues, Chaithra Achar",Keertan Poojary,Ashik Kusugolli,26 July 2019,India,Kannada
1930,Main Zaroor Aaunga,"Main Zaroor Aaunga (transl. I will definitely come) is a 2019 Indian Hindi-language horror drama film directed by Chandrakant Singh.[1] Starring Arbaaz Khan,[2] Aindrita Ray and Vikas Verma.[3] It was released theatrically on 27 September 2019.[4]",Chandrakant Singh,M. Salim,Mahendra Singh Namdev,"Arbaaz Khan, Aindrita Ray, Vikas Verma",Johny Lall,Aashish Gaikar,27 September 2019,India,Hindi
1931,Maine Unko Sajan Chun Liya,"Maine Unko Sajan Chun Liya is a 2019 Indian Bhojpuri-language action romantic drama film directed by Devendra Tiwari and produced by S P Chaudhary, Buchi Singh and Ajay Kumar Chaudhary. It stars Pawan Singh and Kajal Raghwani in the lead.[2] Anjana Singh, Priti Biswas, Ayaz Khan, Vipin Singh and others play supporting roles. Amrapali Dubey makes a special appearance in the song ""Bhatar Ko Bhool Jaaogi"".",Devendra Tiwari,"Surendra Mishra, Pramod Sakuntalam","S.P. Chaudhary, Buchi Singh, Ajay Kumar Chaudhary","Pawan Singh, Kajal Raghwani, Anjana Singh, Priti Biswas, Ayaz Khan",Devendra Tiwari,Deepak Jaul,5 June 20191,India,Bhojpuri
1932,Majili,"Majili (transl. A part of a journey) is a 2019 Indian Telugu-language romantic sports drama film directed by Shiva Nirvana and produced by Sahu Garapati and Harish Peddi under the banner of Shine Screens Production. The film stars Naga Chaitanya, Samantha Ruth Prabhu[4] and Divyansha Kaushik, with Subbaraju, Rao Ramesh, and Atul Kulkarni in supporting roles. The film follows a high functioning alcoholic cricket coach struggling to overcome his past trauma, while his wife selflessly ensures his rehabilitation through the power of love, at the cost of her own happiness.",Shiva Nirvana,Shiva Nirvana,"Sahu Garapati, Harish Peddi","Naga Chaitanya, Samantha Ruth Prabhu, Divyansha Kaushik",Vishnu Sarma,Prawin Pudi,5 April 2019,India,Telugu
1933,Makate Must Sell,"Makate Must Sell is a 2019 Nigerian romantic comedy film directed by Don Omope for Filmone Distribution, Screenart, See Fam and Ahh Entertainment.[1][2] The film marks the acting debut of media personality Toke Makinwa and stars Blossom Chukwujekwu, Akan Nnani, Josh 2 Funny, Wofai Fada, Daniel Etim Effiong, Greg Ojefua, and Charles Okocha.[3][4]",Don Omope,,,"Blossom Chukwujekwu, ,, Akan Nnani, , Josh 2 Funny, Wofai Fada, Daniel Etim Effiong, Greg Ojefua, and Charles Okocha.",,,3 May 2019(Nigeria),Nigeria,English
1934,Make It Big Big,"The film also featured many cameo appearances including Zoe Tay, Christopher Lee, Fann Wong, Chew Chor Meng, Jack Neo, Henry Thia, Guo Liang, You Yi, and Chapman To.","Mark Lee, [, 1, ]",,,"Mark Lee, Dennis Chew, Marcus Chin, Chen Biyu",,Yim Mun Chong,3 January 2019,Singapore,Mandarin
1935,Make Up,"Ruth is dropped off at a caravan park in Cornwall to live with her boyfriend Tom, who works there. She meets Shirley, the park manager, and Kai, the maintenance assistant. Kai escorts Ruth to Tom's caravan and Tom is pleased that his girlfriend is finally with him.",Claire Oakley,,Emily Morgan,"Molly Windsor, Joseph Quinn, Stefanie Martini",,"Sacha Szwarc, [, 1, ]","October 4, 2019(London)",United Kingdom,English
1936,Making Waves: The Art of Cinematic Sound,Making Waves: The Art of Cinematic Sound is a 2019 documentary film about the history of sound design in cinema of the United States. It is directed by Midge Costin.,Midge Costin,Bobette Buster,"Bobette Buster, Karen Johnson, Midge Costin",,Sandra Chandler,David J. Turner,"April 29, 2019(Tribeca)",United States,English
1937,Mal-Mo-E: The Secret Mission,"Imprisoned several times during the 1940s, when Korea was under Japanese occupation, Kim Pan-Soo is illiterate and does not know how to read or write Korean Hangul or any other language.  The teaching of Korean in the schools  is banned by the Imperial Japanese government. He meets a representative of the Korean Language Society and joins forces to publish a dictionary of the Korean language.[4][5][unreliable source?] The story is a fictional treatment of both the work of the Korean Language Society and the 1942 Korean Language Society Incident.",Eom Yu-na,Eom Yu-na,,"Yoo Hae-jin, Yoon Kye-sang",Choi Young-hwan,Kim Sang-bum,"January 9, 2019",South Korea,Korean
1938,Malaal,"Malaal (transl. Regret) is a 2019 Indian Hindi-language romantic drama film written and directed by Mangesh Hadawale in his Hindi directorial debut and produced by Sanjay Leela Bhansali, Bhushan Kumar, Mahaveer Jain and Krishan Kumar.[3][4] A remake of the 2004 Tamil-Telugu bilingual film 7G Rainbow Colony by writer-director Selvaraghavan, it follows a contemporary love story between Astha Tripathi and Shiva More, played by debutants Sharmin Segal and Meezaan Jafri, who are from contrasting backgrounds and live in a Mumbai chawl.[5][6]",Mangesh Hadawale,"Mangesh Hadawale, Sanjeev, Sanjay Leela Bhansali","Bhushan Kumar, Krishan Kumar, Sanjay Leela Bhansali, Mahaveer Jain","Meezaan Jafri, Sharmin Segal",Ragul Dharuman,Rajesh G. Pandey,5 July 20191,India,Hindi
1939,Maleficent: Mistress of Evil,"Maleficent: Mistress of Evil is a 2019 American fantasy film and a sequel to Maleficent (2014), itself a live-action adaptation of Walt Disney's 1959 animated film Sleeping Beauty. Produced by Walt Disney Pictures and Roth/Kirschenbaum Films, it is the second installment in the Maleficent film series. The film was directed by Joachim Rønning and written by Linda Woolverton, Micah Fitzerman-Blue, and Noah Harpster. Angelina Jolie, Elle Fanning, Sam Riley, Imelda Staunton, Juno Temple, and Lesley Manville reprise their roles from the first film, with Chiwetel Ejiofor, Harris Dickinson (replacing Brenton Thwaites), Ed Skrein, and Michelle Pfeiffer. Set five years after the first film, the film sees Maleficent face the neighboring kingdom's manipulated perception of herself as a villain, in addition to a subplot of the rise of an endangered, powerful fairy race of the Dark Fey.",Joachim Rønning,"Linda Woolverton, Noah Harpster, Micah Fitzerman-Blue","Joe Roth, Angelina Jolie, Duncan Henderson","Angelina Jolie, Elle Fanning, Chiwetel Ejiofor, Sam Riley, Harris Dickinson, Ed Skrein, Imelda Staunton, Juno Temple, Lesley Manville, Michelle Pfeiffer",Henry Braham,"Laura Jennings, Craig Wood","September 30, 2019(El Capitan Theatre)",United States,English
1940,Malibu Rescue,"Malibu Rescue is an American comedy television series created by Savage Steve Holland and Scott McAboy for Netflix. It premiered as a special feature-length film on May 13, 2019,[1] followed by the first  season on June 3, 2019. Netflix commissioned a second  film in September 2019, Malibu Rescue: The Next Wave, which premiered on August 4, 2020 and ran as the number four watched  movie that week.[2] The series stars Ricardo Hurtado, Jackie R. Jacobson, Abby Donnelly, Alkoya Brunson and Breanna Yde.",,,,,,,,,
1941,"The Mall, the Merrier!","The Mall, the Merrier! is a 2019 Filipino musical fantasy comedy film directed by Barry Gonzales and starring Vice Ganda and Anne Curtis. It was co-produced by Star Cinema and Viva Films under the working title Momalland.[2]",Barry Gonzalez,"Enrico C. Santos, Alpha Habon, Jonathan Albano, Daisy Cayanan, [, 1, ]","Carlo Katigbak, Olivia Lamasan, Enrico C. Santos, Vic Del Rosario Jr.","Vice Ganda, Anne Curtis",Noel Teehankee,Noah Tonga,"December 25, 2019",Philippines,"Filipino, English"
1942,Mallesham,"Mallesham is a 2019 Indian Telugu-language biographical film based on the life of Chintakindi Mallesham, written and directed by Raj Rachakonda. The film features Priyadarshi as Mallesham, alongside Jhansi, debutante Ananya Nagalla and Ananda Chakrapani in prominent roles. The film garnered positive reviews from critics upon release. Priyadarshi's performance in the film is regarded as one of the ""100 Greatest Performances of the Decade"" by Film Companion.[2] It also won the state Gaddar Award for Third Best Feature Film.[3]",Raj Rachakonda,Raj Rachakonda,"Raj Rachakonda, Sri Adhikari","Priyadarshi, Jhansi, Ananya Nagalla, Ananda Chakrapani",Balu Sandilyasa,Raghavender V.,21 June 2019,India,Telugu
1943,Malou,"The film celebrated its world premiere on July 19, 2019, at the 23rd LA Shorts International Film Festival in Los Angeles and was screened at the TCL Chinese Theatre in Hollywood in August 2019 as part of the 15th HollyShorts Film Festival's official selection.[2][3][4]",Adi Wojaczek,,Patrick Mölleken,"Veronica Ferres, Romina Küper, Charles Rettinghaus",Stephan Fröhlich,Adi Wojaczek,"July 19, 2019(LA Shorts Fest)",Germany,German
1944,Mamal Naidraba Thamoi,"Mamal Naidraba Thamoi (English: Priceless Heart)  is a 2019 Manipuri film directed by Gyanand and produced by Salam Romabati Chanu, under the banner of Roma Productions.[1] The film stars Jamz Saikhom and Bala Hijam in the lead roles. It was released at Manipur State Film Development Society (MSFDS), Palace Compound on 26 October 2019.[2] The movie won one award out of the 9 nominations at the 9th MANIFA 2020.[3]",Gyanand,,Salam Romabati Chanu,"Jamz Saikhom, Bala Hijam",Regan Kh.,Mohendro (KAMS),26 October 2019,India,"Meiteilon, (, Manipuri, )"
1945,Mamangam,"Mamangam (transl. Festival) is a 2019 Indian Malayalam-language period action film directed by M. Padmakumar, and produced by Kavya Film Company.[4] Sajeev Pillai was the director in the first schedule, but was replaced by M. Padmakumar.[5] It stars Mammootty in the lead role, with Unni Mukundan, Achuthan and Siddique.[6] The film is about the Mamankam festival of the 18th century on the banks of the Bharathappuzha at Tirunavaya, in the Malabar region.[7][8] The film follows Chaaverukal who plots to overthrow the Samoothiri.",M. Padmakumar,,Venu Kunnampalli,"Mammootty, Unni Mukundan, Anu Sithara, Siddique",Manoj Pillai,Shameer Muhammed,12 December 2019(India)1,India,Malayalam
1946,Man Camp,"Man Camp is a 2019 American comedy film directed by Nate Bakke, starring Daniel Cummings, Scott Kruse, Erik Stocklin, Tammy Kaitz and Pete Gardner.",Nate Bakke,"Daniel Cummings, Scott Kruse, Josh Long",Scott Kruse,"Daniel Cummings, Scott Kruse, Erik Stocklin, Tammy Kaitz, Pete Gardner",Alex Parker,Jonathan Melin,24 October 2019(Austin Film Festival),United States,English
1947,The Man from Kathmandu,"The Man from Kathmandu is the first English language Nepalese film directed and written by Pema Dhondup.[1] The film is Dhondup's second feature film and features Gulshan Grover, Hameed Sheikh, Jose Manuel, Anna Sharma, Michael Brian, Karma Shakya, Neer Shah, Mithila Sharma.[2][3]  The film also brings in new talent from the industry including the cast. The film trailer is receiving  highly positive reviews for its story as it shows religious unity and speaks against radicalism.[4][5]",Pema Dhondup,Pema Dhondup,Nakim Uddin,"Gulshan Grover, Hameed Sheikh, Anna Sharma, Karma Shakya, Neer Shah, Mithila Sharma, Paramita RL Rana",,,15 March 2019,Nepal,English
